yacht_id,length_meters,beam_meters,draft_meters,year_built,engine_hours,fuel_capacity_l,water_capacity_l,num_cabins,num_berths,num_heads,engine_power_hp,cruise_speed_knots,max_speed_knots,range_nm,age_years,location,brand,condition,sale_price,asking_price_eur,length_to_beam_ratio,engine_hours_per_year,price_per_meter,age_to_length_ratio,fuel_per_meter,power_to_weight_ratio,size_category,age_category,speed_category,broker,listing_date,days_on_market,last_seen_date,listing_number,asking_price_usd,asking_price_gbp,sale_price_usd,sale_price_gbp,sale_to_ask_ratio
764,29.2315208022028,3.597051282154247,1.994737816667735,2008,1181.7965781001299,1610.0411647804908,820.8103499090278,7,9,1,597.2630032246016,19.830631671210092,21.417141679952277,2165.9042897706195,16,Greek Islands,Hatteras,Excellent,2418299.8447912326,2418299.8447912326,8.126523229520448,73.86228613125812,82729.18337553606,0.5473543476668613,55.078939466576195,20.432156344722017,Medium,Mature,Moderate,Mediterranean Marine,2023-09-04,278,2024-06-08,YACHT-0763,2611763.8323745313,2079737.86652046,2611763.8323745313,2079737.86652046,1.0
765,39.194186610285406,5.630906267805077,2.702532190430385,2012,1614.7806704792401,1654.2729513196084,386.46226813633314,7,8,2,834.8504854656154,12.783042692027974,25.40044193757923,2823.1154616322574,12,French Riviera,Viking,Very Good,3302372.5851254584,4134328.5705604567,6.960546801210255,134.56505587327,84256.69393171802,0.30616785390440887,42.20709993980309,21.30036512217178,Large,Mature,Fast,Med Yacht Brokers,2023-03-12,173,2023-09-01,YACHT-0764,4465074.856205294,3555522.570681993,3566562.391935495,2840040.4232078944,0.7987687792017418
766,24.3745885989929,4.735130107025713,3.156275210089965,2008,707.5153532275161,1744.1253089924476,1019.1032541655297,7,11,2,920.4144338453956,28.502715876569074,27.249185674806185,2121.0912268467846,16,Spanish Coast,Princess,Very Good,1855967.180215126,2052591.8995301465,5.147606939633463,44.21970957671976,76143.5284405912,0.6564213354830154,71.55506653615933,37.76122949141488,Medium,Mature,Fast,Luxury Yacht Group,2023-11-05,312,2024-09-12,YACHT-0765,2216799.2514925585,1765229.033595926,2004444.5546323361,1596131.7749850082,0.9042066182956147
767,29.720092076024308,9.25641407624672,2.47310994823703,2014,1214.2165494423657,1539.0637517473929,1109.42913139868,7,8,4,1336.8079812521241,25.34001553464921,16.097899346433238,2192.3513515013906,10,Italian Coast,Hatteras,Very Good,2584113.070319645,2845694.2464960814,3.210756544728299,121.42165494423656,86948.35344754171,0.3364727126154217,51.78529554385133,44.979940769784804,Medium,Modern,Slow,Luxury Yacht Group,2023-11-23,270,2024-08-19,YACHT-0766,3073349.786215768,2447297.05198663,2790842.1159452167,2222337.2404748946,0.9080782566508955
768,44.16640508508408,5.736171281351495,2.8637927297129075,2005,357.1861393699296,1258.1136207130005,487.1008927530373,3,14,4,941.6640430629404,13.022305501512259,23.26718495488166,1295.6150594471294,19,Italian Coast,Bertram,Very Good,3501356.735642985,4036783.559976517,7.6996314996155535,18.79927049315419,79276.47108470385,0.43019122709664903,28.485760122185987,21.320821589370425,Superyacht,Mature,Moderate,Luxury Yacht Group,2023-07-31,258,2024-04-14,YACHT-0767,4359726.244774639,3471633.8615798047,3781465.274494424,3011166.792652967,0.8673630090941395
769,24.98426353769786,6.184807210176729,2.086856284889943,1998,725.1671582394517,2064.827274360154,531.1912357082001,4,5,3,1247.3303197159628,15.665478973256597,32.90544455400379,1625.9115073310174,26,Monaco,Hatteras,Good,2081514.8263777338,2274120.5556651396,4.039618809231071,27.89104454767122,83313.03515258757,1.0406550491580242,82.64511264238828,49.924638276165744,Medium,Classic,High-Performance,Riviera Yacht Sales,2023-11-05,60,2024-01-04,YACHT-0768,2456050.200118351,1955743.67787202,2248036.0124879526,1790102.750684851,0.9153054006712181
770,44.49958846397543,6.8272280640607015,2.3428267332575223,1990,1940.9993078375387,1578.4405738803864,1122.0672074098734,6,9,2,656.9549643376116,19.3259083990083,31.536156376010368,1744.038576259948,34,Italian Coast,Viking,Good,3217083.460054189,4277053.113539174,6.517958393425625,57.088214936398195,72294.67891952695,0.764052009773633,35.47090272886929,14.763169436262281,Superyacht,Classic,High-Performance,Riviera Yacht Sales,2023-04-18,138,2023-09-03,YACHT-0769,4619217.362622309,3678265.67764369,3474450.1368585243,2766691.7756466023,0.7521729037851761
771,35.662015483643806,6.06540366955868,2.335312455295728,2008,718.499528637176,1417.1402856632876,737.4675312292201,6,15,3,1149.5640240541027,20.19380360030741,23.25784451869999,1151.1949804242574,16,Greek Islands,Ferretti,Very Good,2816321.255138923,3465536.146771242,5.8795782484562285,44.9062205398235,78972.57675833307,0.44865663880770607,39.738087330292686,32.23497069539842,Large,Mature,Moderate,Mediterranean Marine,2023-06-26,56,2023-08-21,YACHT-0770,3742779.0385129414,2980361.086223268,3041626.955550037,2422036.279419474,0.8126653815926355
772,25.50026579284586,8.542576560646129,1.9027373227678088,2022,4600.038343751624,1495.672673039748,538.9659987783255,7,4,5,685.6405728530214,16.569743497367252,29.295002750586665,1437.9702857538582,2,Italian Coast,Bertram,Good,2150627.3627515784,2227216.5333618456,2.985078987798631,2300.019171875812,84337.44888082462,0.07843055504782634,58.653218958186756,26.887585346086038,Medium,New,Fast,Riviera Yacht Sales,2023-08-16,189,2024-02-21,YACHT-0771,2405393.8560307934,1915406.2186911872,2322677.551771705,1849539.5319663575,0.96561215783781
773,35.05926191244417,5.066025957398322,2.3585806695073743,2023,1979.911991372992,1485.01746675563,881.7663240557819,2,8,2,524.8949595573135,14.275360011473632,30.085149717758267,999.5034572787289,1,Greek Islands,Viking,Excellent,3147648.251718376,3390787.7393588433,6.92046629987048,1979.911991372992,89780.79058193545,0.028523133273523172,42.3573511177806,14.97164888605381,Large,New,High-Performance,Med Yacht Brokers,2023-01-19,46,2023-03-06,YACHT-0772,3662050.758507551,2916077.4558486054,3399460.111855846,2706977.496477803,0.928294099681261
774,37.78043559701384,6.2919111828558645,1.2611053609090026,2005,1154.8178670026268,1412.117198037344,608.4426836136745,6,9,5,512.2169725366293,21.97515655433078,29.779008656956748,1302.246884935395,19,Greek Islands,Ferretti,Good,2787013.9603327108,2840073.803263165,6.00460408595048,60.779887736980356,73768.70902338129,0.5029057950168726,37.37694327031416,13.557730726035219,Large,Mature,Fast,Riviera Yacht Sales,2023-11-18,296,2024-09-09,YACHT-0773,3067279.7075242186,2442463.470806322,3009975.077159328,2396832.0058861314,0.9813174422194627
775,34.97447969773757,4.886294121452927,2.1070770022863163,2007,79.05594665840923,1723.0531812539539,848.3126394217943,4,10,1,100.0,28.697422352593442,18.1238474351032,1920.4457851935597,17,French Riviera,Sunseeker,Very Good,2738252.6670128754,3413978.584907479,7.157669765351333,4.650349803435837,78292.87785487792,0.48606870343519926,49.266013280117924,2.859227667265878,Large,Mature,Slow,Luxury Yacht Group,2023-09-05,158,2024-02-10,YACHT-0774,3687096.871700078,2936021.583020432,2957312.880373906,2354897.2936310726,0.8020708387328925
776,17.43820224087635,4.019966233168941,2.2720996053042635,2023,1384.4885174518438,1032.0698889388157,676.0379987460956,5,5,3,1056.2247868820475,20.273327092023067,34.846901621436864,617.118767240947,1,Italian Coast,Princess,Very Good,1539405.0816238674,1760018.5357435246,4.337897691028566,1384.4885174518438,88277.73989312933,0.05734536084550797,59.184420198979716,60.56959153772077,Small,New,High-Performance,Med Yacht Brokers,2023-07-28,249,2024-04-02,YACHT-0775,1900820.0186030066,1513615.9407394312,1662557.4881537769,1323888.370196526,0.8746527666389272
777,24.182902593401053,5.082346363642072,2.295056198003696,2014,2894.436113372101,1068.604482129846,701.7467539758367,4,4,4,412.94148909799736,18.54143897909439,22.216944042065343,1976.5518038295759,10,Croatia,Hatteras,Excellent,2119742.5072313473,2230681.982180401,4.758216159055969,289.4436113372101,87654.59394480525,0.4135152908703675,44.18842932533017,17.075761997680104,Medium,Modern,Moderate,Riviera Yacht Sales,2023-08-04,111,2023-11-23,YACHT-0776,2409136.5407548333,1918386.504675145,2289321.9078098554,1822978.5562189587,0.9502665660836983
778,28.019850915587963,5.944444804427382,2.306802043303377,1995,617.2874088627324,1779.6318447143178,1133.1192151572354,7,9,2,1222.443570384115,18.01580293497067,25.65602105653528,711.3196964034187,29,Sardinia,Sunseeker,Excellent,2215293.1874492597,2895791.6686242432,4.7136194947455765,21.285772719404566,79061.56225181237,1.0349805246061021,63.513251732694826,43.627768544051996,Medium,Classic,Fast,Med Yacht Brokers,2023-07-20,78,2023-10-06,YACHT-0777,3127455.002114183,2490380.835016849,2392516.6424452006,1905152.1412063632,0.7650043376572457
779,29.40453256719963,5.35604666322411,2.450588640111897,2010,3287.7851270003885,1427.3803296361018,100.0,7,6,3,747.7338493038377,14.516381746780793,22.892315185712835,1526.228133601701,14,Italian Coast,Azimut,Excellent,2549189.5777910976,3060271.1721450356,5.48996945248781,234.84179478574202,86693.76300967576,0.47611707372001605,48.54286754513234,25.429203732281906,Medium,Mature,Moderate,Med Yacht Brokers,2023-09-14,70,2023-11-23,YACHT-0778,3305092.8659166386,2631833.2080447306,2753124.7440143856,2192303.036900344,0.8329946708625479
780,34.96537678040542,4.961368530189216,2.883553214468851,1995,580.1880004272136,1985.696551071548,966.4252263305733,3,8,4,333.54057555957223,16.64007624254662,26.37856677093609,1571.7175685026828,29,Italian Coast,Viking,Excellent,2698696.069607906,3153568.247661951,7.047526618441286,20.006482773352193,77181.95306621875,0.8293918919315517,56.7903661825927,9.539167206872147,Large,Classic,Fast,Riviera Yacht Sales,2023-04-16,49,2023-06-04,YACHT-0779,3405853.7074749074,2712068.6929892777,2914591.7551765386,2320878.619862799,0.8557595262473593
781,31.42160800746603,3.890523804492249,3.199613659306018,2021,3471.6626872071765,1704.4395003159318,1083.635233479948,6,15,1,464.68095108785735,25.680555401818314,19.81441363623407,1786.4081109544607,3,Italian Coast,Sunseeker,Excellent,2765968.2784587755,3219133.09287277,8.076446665403928,1157.2208957357254,88027.58527830782,0.09547569937500257,54.2441844450145,14.78857959711818,Large,New,Slow,Med Yacht Brokers,2023-11-07,356,2024-10-28,YACHT-0780,3476663.740302592,2768454.459870582,2987245.740735478,2378732.719474547,0.8592276860446338
782,19.31724513031919,5.875341641056957,1.9801878185213861,2020,178.2490524789804,1223.686044961884,613.4017576467033,6,14,2,857.1904826942992,9.645749960336047,23.649262440843188,1409.7298835930183,4,Monaco,Sunseeker,Good,1793790.973186318,1819265.2356071118,3.2878505303130034,44.5622631197451,92859.56465763802,0.20706886375437872,63.34681973058672,44.374364818143995,Small,New,Moderate,Luxury Yacht Group,2023-09-28,66,2023-12-03,YACHT-0781,1964806.454455681,1564568.1026221162,1937294.2510412235,1542660.2369402335,0.9859974994727513
783,33.04158280804771,3.7429194389534968,1.5374393156886845,1999,4022.5747627364267,1787.5481815643373,1081.3296063089451,6,5,5,236.01275823683477,20.350516618236508,26.096543072114958,977.6527594527057,25,Croatia,Hatteras,Excellent,2569275.98120845,3098381.000721385,8.827756874533742,160.90299050945706,77758.86512866053,0.7566223490331984,54.099956165809246,7.142901101558331,Large,Classic,Fast,Luxury Yacht Group,2023-09-28,68,2023-12-05,YACHT-0782,3346251.4807790956,2664607.660620391,2774818.0597051266,2209577.3438392673,0.8292317764052436
784,34.88468596227059,7.140083945534403,1.6663644702055176,2019,1383.0428094332758,2098.5954789794678,512.2928099477529,7,4,1,976.9835020863089,20.13977333429678,32.34789386951303,1592.2547231509313,5,Croatia,Ferretti,Very Good,2934694.8206293224,3251972.1001691706,4.885752916685019,276.60856188665514,84125.59091984751,0.14332936823360637,60.158072836005935,28.00608562573738,Large,New,High-Performance,Riviera Yacht Sales,2023-05-01,138,2023-09-16,YACHT-0783,3512129.8681827043,2796696.0061454866,3169470.406279668,2523837.545741217,0.9024354238699209
785,34.478323583448315,6.123659629401755,2.1102376630440585,2007,703.4816723025725,1723.489778060627,602.0049363009117,6,4,4,345.1003135821649,20.59199666744822,31.623570874042144,2586.252794587276,17,Greek Islands,Viking,Good,2645331.146025798,3272446.695423538,5.630346176966835,41.381274841327794,76724.47123547843,0.4930634158837418,49.9876327771344,10.00919643749251,Large,Mature,High-Performance,Riviera Yacht Sales,2023-09-02,93,2023-12-04,YACHT-0784,3534242.431057421,2814304.1580642425,2856957.6377078616,2274984.785582186,0.808364930657312
786,38.64624580443697,3.813672750802604,2.2184629457467926,2013,616.077747677326,1832.7924715333984,567.4498869226895,2,14,2,578.307100440643,23.637088542117592,31.927318112675955,1492.7954206660113,11,Croatia,Ferretti,Excellent,3115826.161219214,3782373.8094008323,10.133603046119703,56.007067970666,80624.2908298608,0.28463308067913523,47.42485158346158,14.964121052458028,Large,Mature,High-Performance,Luxury Yacht Group,2023-03-07,204,2023-09-27,YACHT-0785,4084963.714152899,3252841.4760847157,3365092.2541167513,2679610.4986485243,0.8237753110163359
787,36.67137723639123,5.536186384425205,1.884003147042034,1998,1131.3049001998143,1414.1145746982984,1085.3876490807754,2,7,2,859.6161006124672,20.305806317844873,30.211913447573327,1059.3117178760326,26,Greek Islands,Princess,Good,2538229.6932049105,2903461.702590098,6.623941950285086,43.51172693076209,69215.55405031452,0.7089998238244137,38.56180708956267,23.441063995802647,Large,Classic,High-Performance,Riviera Yacht Sales,2023-08-16,308,2024-06-19,YACHT-0786,3135738.638797306,2496977.064227484,2741288.0686613037,2182877.536156223,0.8742080844188941
788,33.6734406338275,4.871765391614125,1.4631066686000844,2020,13917.040801849284,1996.5199414402514,276.5156939996501,5,13,1,940.2832070519594,17.730202838394924,36.08005217526996,1266.4282778655688,4,Sardinia,Sunseeker,Very Good,2795229.4931001053,3177668.1743256277,6.911958587289592,3479.260200462321,83009.91643521238,0.11878798022147163,59.290642828894576,27.923585750467517,Large,New,High-Performance,Luxury Yacht Group,2023-05-17,61,2023-07-17,YACHT-0787,3431881.628271678,2732794.62992004,3018847.852548114,2403897.3640660904,0.8796480122388222
789,29.438674308330825,6.478761765628771,2.1351033380206497,2004,497.76236517670753,1209.654792535178,1292.0441678076725,6,5,2,1039.315938878281,16.716886209056078,23.25915458309663,1575.1189848986965,20,French Riviera,Viking,Very Good,2372169.709274293,3121521.6746549406,4.543873563079498,24.888118258835377,80580.04529786162,0.679378418692591,41.090668005823176,35.304440953856606,Medium,Mature,Moderate,Med Yacht Brokers,2023-07-13,238,2024-03-07,YACHT-0788,3371243.408627336,2684508.6402032487,2561943.2860162365,2040065.949975892,0.7599401690960603
790,16.71231253187207,8.010675669034717,2.645141296091177,1993,217.8819443180053,1669.2715128702582,708.5184301658333,3,4,4,408.0361959460739,26.49171881574116,24.05339091826228,1365.6893576732166,31,Greek Islands,Sunseeker,Excellent,981013.5174174956,997017.9636864441,2.0862550454356237,7.028449816709848,58700.04618131714,1.8549198347553557,99.88273673597168,24.415304295435337,Small,Classic,Moderate,Riviera Yacht Sales,2023-07-13,48,2023-08-30,YACHT-0789,1076779.4007813598,857435.4487703419,1059494.5988108953,843671.6249790462,0.983947685145238
791,33.436945753060684,3.187241295531383,2.976023572668452,1998,1759.1230124855922,2784.7530762179667,984.4736462472067,5,9,1,707.4641620963475,25.205259887779018,23.806342337027193,1296.2092862014854,26,Italian Coast,Princess,Excellent,2479366.3568023234,2709104.6699240557,10.490873659280325,67.65857740329201,74150.50331190528,0.7775829823697359,83.2837154680332,21.158157426253236,Large,Classic,Moderate,Mediterranean Marine,2023-05-26,135,2023-10-08,YACHT-0790,2925833.0435179803,2329830.0161346877,2677715.6653465093,2132255.066849998,0.9151976977219664
792,31.66150149730489,6.172539118721126,2.054061557513343,1998,1340.9814407613912,1769.4405280128299,958.6123764091193,7,7,5,1127.8998505952375,34.388187598056454,24.633215446012777,2163.7160586653304,26,Spanish Coast,Fairline,Very Good,2247002.5794876376,2839432.2314579077,5.129412853986864,51.57620926005351,70969.55208137896,0.8211865758234236,55.88618493546332,35.62370062238669,Large,Classic,Moderate,Luxury Yacht Group,2023-05-25,235,2024-01-15,YACHT-0791,3066586.8099745405,2441911.7190538007,2426762.7858466487,1932422.2183593684,0.7913562981335579
793,32.17263069756299,5.7598008066500395,2.169601742285253,2015,1485.4996879008743,1289.6443847040657,845.3695364619557,6,13,1,707.5364101951609,18.595057856587005,16.38267573090853,1758.6408582441188,9,Spanish Coast,Princess,Excellent,2648779.562298218,3439486.6989719504,5.585719329115988,165.05552087787493,82330.21375211501,0.2797408792772962,40.08513934801588,21.99187305652178,Large,Modern,Slow,Luxury Yacht Group,2023-03-13,276,2023-12-14,YACHT-0792,3714645.6348897065,2957958.5611158772,2860681.9272820754,2277950.423576467,0.7701089709374157
794,19.786011393437526,7.0070101146756985,1.7586413529221514,1993,2198.8377330725034,1288.3538791543,619.794181556732,2,15,1,888.2823353613387,16.80893496347684,26.588564729603956,1440.7403180846643,31,Monaco,Ferretti,Excellent,1656087.7210901517,1881665.932782795,2.82374523079353,70.93024945395172,83699.92759831475,1.5667634766591636,65.11438073777778,44.89446193566619,Small,Classic,Fast,Med Yacht Brokers,2023-12-20,352,2024-12-06,YACHT-0793,2032199.2074054189,1618232.7021932036,1788574.738777364,1424235.4401375304,0.8801178212547879
795,21.3515476767339,6.319794942356534,2.474848663700179,2006,621.6122893365252,1464.3291513548277,1172.7117688783562,3,10,5,848.7317775332206,22.265834481502505,27.97633014671072,1444.5707106893808,18,Italian Coast,Ferretti,Excellent,1825613.9273361592,1971787.3576651588,3.378519061375163,34.534016074251404,85502.65090738468,0.8430302230322172,68.58187394773543,39.750363317131175,Medium,Mature,Fast,Mediterranean Marine,2023-07-11,196,2024-01-23,YACHT-0794,2129530.3462783718,1695737.1275920365,1971663.041523052,1570027.977509097,0.925867548668084
796,38.42522282666323,4.872046002391771,1.8212570926473481,2005,4830.723757850163,1925.6228908647054,645.5446202836687,5,14,4,1190.3711453873475,22.145082459315276,23.45555931808988,1586.5894157672576,19,Greek Islands,Bertram,Very Good,2943254.8179221307,3184879.981628434,7.886876028633479,254.2486188342191,76596.94860324424,0.49446687884438023,50.113512667219126,30.97890025926798,Large,Mature,Moderate,Mediterranean Marine,2023-02-13,118,2023-06-11,YACHT-0795,3439670.380158709,2738996.784200453,3178715.2033559014,2531199.1434130324,0.9241336674850901
797,29.68355876914676,5.521419096500073,2.95850225059296,2004,1144.239506822012,1572.888754583691,580.6254026837287,3,9,3,660.2272417473137,23.181775394413915,14.455956177562744,1780.1571725652395,20,Italian Coast,Sunseeker,Excellent,2223524.589320661,2238104.850970436,5.376074203090765,57.2119753411006,74907.61490606051,0.6737736588642498,52.988550558114326,22.242186217696954,Medium,Mature,Slow,Mediterranean Marine,2023-06-06,345,2024-05-16,YACHT-0796,2417153.2390480707,1924770.1718345748,2401406.556466314,1912231.1468157684,0.9934854429883153
798,35.452005578980994,4.805961214794767,1.071306806452711,1994,276.4245363091593,1175.7360933808018,1063.3130850570599,6,8,3,383.0153213890893,24.235654386781825,25.1285834282546,2141.157478244247,30,Monaco,Ferretti,Good,2701034.5083936183,3646869.237470796,7.376673259418914,9.21415121030531,76188.48254934904,0.8462144668561878,33.16416304746041,10.803770199567323,Large,Classic,Fast,Luxury Yacht Group,2023-01-16,40,2023-02-25,YACHT-0797,3938618.77646846,3136307.5442248844,2917117.269065108,2322889.6772185117,0.7406447373108612
799,30.22654700904369,7.614010707897897,2.21229626203803,1994,2711.90867372985,1174.8515036056551,843.724885861061,4,13,5,509.6384329592304,23.133368060516702,17.231759478314935,1294.0438564828626,30,Croatia,Viking,Excellent,2266751.1848637704,2573202.7086560163,3.9698587470713895,90.396955790995,74992.06522615916,0.992505031786267,38.86820096434248,16.86062363679014,Large,Classic,Slow,Luxury Yacht Group,2023-03-19,78,2023-06-05,YACHT-0798,2779058.925348498,2212954.329444174,2448091.279652872,1949406.0189828426,0.8809065750003405
800,30.23804911596596,6.031967473007914,2.7408858713533935,2009,2060.623688366788,1576.0246655114902,1207.3464725348604,3,15,4,856.6531939950567,25.375158029916022,27.563866520523312,1002.7894170958799,15,Greek Islands,Princess,Good,2186334.7049959134,2615922.1656356924,5.01296620899837,137.37491255778588,72304.09265528672,0.49606374877140685,52.12058024865549,28.33030632067914,Large,Mature,Fast,Mediterranean Marine,2023-02-21,90,2023-05-22,YACHT-0799,2825195.938886548,2249693.0624466953,2361241.481395587,1880247.8462964855,0.8357797237688892
801,37.50627044780798,8.851786028629512,2.6470676130580033,2004,758.8445782815379,1521.1974933693955,781.19987256335,3,15,2,329.1377761009828,26.040026552927433,25.71586980322474,1221.9461561784321,20,Sardinia,Sunseeker,Excellent,2897776.1694983034,3470094.6752765314,4.237141558381628,37.94222891407689,77261.11220604344,0.5332441685405935,40.558484626889914,8.775539987613431,Large,Mature,Fast,Riviera Yacht Sales,2023-01-02,200,2023-07-21,YACHT-0800,3747702.249298654,2984281.420737817,3129598.263058168,2492087.505768541,0.8350712129395663
802,25.87164217426101,5.909008779278069,4.654426931184398,2007,1943.177352749261,1727.4880845595105,604.7373881912761,7,15,5,636.6758044797583,26.129223582657296,26.30423276016586,1062.2038946614562,17,Italian Coast,Princess,Good,1873855.8061995772,2432983.2315333826,4.378338760468362,114.30455016172124,72428.94724571543,0.6570901021858148,66.77148952988153,24.609021730872954,Medium,Mature,Fast,Mediterranean Marine,2023-08-20,172,2024-02-08,YACHT-0801,2627621.890056053,2092365.579118709,2023764.2706955434,1611515.9933316363,0.770188541340083
803,30.76896621552787,4.937389849634306,2.7798400196543263,1991,496.5687918866112,1958.7449478924473,882.4230419071696,2,15,3,822.6249178922594,8.693310248909022,18.633779960606887,736.9962729250628,33,Croatia,Princess,Very Good,2027826.5517907797,2246982.766669536,6.231828385560199,15.047539148079128,65904.92958347806,1.0725092214292926,63.65975815280875,26.73553970354433,Large,Classic,Slow,Med Yacht Brokers,2023-03-02,236,2023-10-24,YACHT-0802,2426741.3880030992,1932405.179335801,2190052.6759340423,1743930.8345400705,0.9024664460584233
804,26.30179769035966,3.729428411080759,1.6967563225263917,2018,1176.9955289729257,2863.6798512047494,665.7148531737789,6,5,4,570.0223686069776,21.1619045128547,32.569502593130416,2205.2997080048917,6,Monaco,Sunseeker,Very Good,2306967.3848949927,2572555.2027406683,7.052501024610794,196.16592149548762,87711.3957020725,0.22812128929876024,108.8777232992849,21.672372942626147,Medium,Modern,High-Performance,Mediterranean Marine,2023-05-12,230,2023-12-28,YACHT-0803,2778359.618959922,2212397.474356975,2491524.7756865923,1983991.9510096938,0.8967610811372553
805,26.524030180541477,3.2952904856160825,2.4236286023287414,2002,4593.455007776877,768.9832416161998,613.4232466082883,3,8,1,898.0559743260002,15.383949057277272,26.021255175245646,1927.2930625662802,22,Croatia,Hatteras,Excellent,2195441.064477264,2707180.2744708443,8.049071939581248,208.79340944440352,82771.77523677681,0.8294365467936924,28.991945657652746,33.858202098745565,Medium,Classic,Fast,Mediterranean Marine,2023-02-21,34,2023-03-27,YACHT-0804,2923754.696428512,2328175.036044926,2371076.349635445,1888079.315450447,0.8109696591618352
806,27.526623012250884,3.6237960854917652,1.0790029332268385,1993,286.66535601071087,1843.4310636432206,1049.566458096762,6,12,4,1017.3235287044855,25.277238828510164,19.514576071137217,358.24152846562265,31,Greek Islands,Fairline,Very Good,1853440.8956276195,1853440.8956276195,7.596073940930757,9.247269548732609,67332.66535465447,1.126182459294163,66.96902350945086,36.95780365981398,Medium,Classic,Slow,Mediterranean Marine,2023-10-24,240,2024-06-20,YACHT-0805,2001716.1672778293,1593959.1702397526,2001716.1672778293,1593959.1702397526,1.0
807,31.777070173069703,6.400689976517225,2.4355202005625913,1999,977.7905559768903,1549.1538541941452,1349.4665201825082,2,12,4,936.4725799858023,8.588491524503548,28.477849893153802,1608.9734339800411,25,Monaco,Bertram,Excellent,2678804.9562243824,3479851.20194399,4.96463198337258,39.111622239075615,84299.93519335224,0.7867308050692129,48.75068235544936,29.470073071098927,Large,Classic,Fast,Riviera Yacht Sales,2023-06-29,58,2023-08-26,YACHT-0806,3758239.2980995094,2992672.0336718312,2893109.3527223333,2303772.262352969,0.7698044544915859
808,26.17001102669218,6.7630875348449,1.8335551543993929,2020,3442.3309173651805,577.7118844447058,726.0614624244529,7,5,3,335.7485119843317,27.346126388666214,25.586412316562285,1311.6326902920403,4,Monaco,Hatteras,Very Good,2325113.6305285166,3078016.445515343,3.869536050192842,860.5827293412951,88846.4902883308,0.15284670671021836,22.075339741181875,12.829513584915345,Medium,New,Fast,Mediterranean Marine,2023-01-31,219,2023-09-07,YACHT-0807,3324257.7611565706,2647094.1431431947,2511122.7209707983,1999597.7222545242,0.7553935047735685
809,40.04604900458817,3.6282139469517998,3.2323122204481294,1997,6979.460519499924,2124.7653618258637,507.5776441142208,6,10,3,823.7546562708882,15.676501428161737,36.02150203767487,1252.0458351479353,27,Monaco,Ferretti,Excellent,3319288.1547666104,3898764.2318281406,11.037400106526897,258.49853775925646,82886.78252344724,0.6742238166093876,53.05805228332074,20.570185492618975,Superyacht,Classic,High-Performance,Mediterranean Marine,2023-06-04,217,2024-01-07,YACHT-0808,4210665.370374392,3352937.239372201,3584831.2071479396,2854587.8130992847,0.8513692948317082
810,22.84314158224397,7.342557471114173,2.0603677803235723,1992,1210.0020622163138,1710.5866132909737,753.9630950300544,2,13,2,847.2326920516249,14.530681800092331,21.682753251071926,300.0,32,French Riviera,Azimut,Very Good,1581093.7614398971,1669991.7495342693,3.1110606450285925,37.812564444259806,69215.25026438943,1.40085810372395,74.88403497969898,37.08914945001177,Medium,Classic,Moderate,Luxury Yacht Group,2023-05-01,354,2024-04-19,YACHT-0809,1803591.089497011,1436192.9045994717,1707581.262355089,1359740.6348383115,0.9467674088095559
811,28.50502684670913,5.2754084224748405,2.4065872673638027,1998,1414.4906688788685,1899.9031464100783,954.4403689687771,2,7,2,685.7209645362523,21.781246603487876,17.514799371147838,1487.3782899660218,26,Monaco,Bertram,Excellent,2452158.344288961,3029181.3339453167,5.403378196324869,54.403487264571865,86025.47043635076,0.912119821525503,66.65151226228085,24.056141684196238,Medium,Classic,Slow,Mediterranean Marine,2023-02-20,284,2023-12-01,YACHT-0810,3271515.8406609423,2605095.9471929725,2648331.011832078,2108856.1760885064,0.8095119023776567
812,26.4821515338066,6.220189517978324,1.9915537268764774,2019,1698.0678880082369,650.2905274511587,877.2438585432411,5,6,5,893.9933038569116,18.133646213345738,26.736080265663883,1538.465295605214,5,French Riviera,Hatteras,Excellent,2375472.576451121,2686413.7229926717,4.25745091162653,339.61357760164736,89700.89055712255,0.18880641150388014,24.555804184603748,33.75833352194428,Medium,New,Fast,Med Yacht Brokers,2023-04-05,179,2023-10-01,YACHT-0811,2901326.820832086,2310315.8017736976,2565510.3825672106,2042906.415747964,0.8842541847220906
813,41.57582307482986,8.418330942383136,3.891081081482665,2000,5386.760908870675,1389.7915362508957,1158.2695083415135,7,14,1,883.2273727236822,28.89694653802121,31.073355214819856,911.5522266686484,24,Croatia,Azimut,Very Good,3182401.423367986,3705019.478527611,4.938725189040882,224.4483712029448,76544.52006013616,0.5772585657968532,33.42787787386656,21.243773602124808,Superyacht,Classic,High-Performance,Luxury Yacht Group,2023-06-25,42,2023-08-06,YACHT-0812,4001421.03680982,3186316.7515337453,3436993.537237425,2736865.2240964677,0.8589432368200894
814,31.572438212092596,7.345258973798298,2.2430057871056706,2002,3906.7711145305484,960.401527552852,999.5269514827099,7,4,2,772.7374289411099,26.81516573563798,38.937814254533805,2311.3730769952076,22,Sardinia,Azimut,Fair,2214915.4560670694,2595543.2845343114,4.298342417158671,177.58050520593403,70153.44970154164,0.6968102954929136,30.418985100270383,24.47506346358587,Large,Classic,High-Performance,Riviera Yacht Sales,2023-01-11,186,2023-07-16,YACHT-0813,2803186.7472970565,2232167.224699508,2392108.692552435,1904827.2922176798,0.8533533111409723
