yacht_id,builder,length_m,price_eur,segment,age_years,location,cabins,crew_count,annual_crew_cost_eur,annual_maintenance_cost,operating_cost_ratio,charter_rate_weekly_eur,charter_demand_score,annual_charter_revenue,roi_years,fuel_consumption_lph,estimated_range_nm,efficiency_score,total_cost_5yr,investment_grade,beam_m,draft_m,gt,year_built,crew,max_speed_knots,cruise_speed_knots,fuel_capacity_l,recent_refit,price_per_meter,market_segment_score,builder_reputation_score,location_premium_mult,age_depreciation_factor,condition_factor,price_per_cabin,price_per_gt,length_to_beam_ratio,volume_efficiency,cabins_per_10m,crew_cost_per_1m_eur,maintenance_rate,fuel_efficiency,charter_yield_annual,efficiency_per_length,age_squared,log_length,log_price,log_price_per_meter,segment_encoded,builder_encoded,location_encoded,total_annual_cost,investment_return_10yr,break_even_charter_years,net_present_value,is_luxury_segment,is_large_yacht,is_efficient,is_good_investment,overall_quality_score,investment_attractiveness
YHT145,Lürssen,38.2,10440000.0,Mid-Range,3.6,Spanish Coast,5,8.0,450395.3117699369,671141.7090391313,0.107426917702018,11820.666646921556,0.8876183620736982,209844.8153551941,49.75105047188666,118.32194353028554,5354.21002661997,45.25120080747755,16047685.104045345,B-Grade,,,,,,,,,,273298.4293193717,,,,,,2088000.0,,,,1.3089005235602094,11790.453187694682,0.06428560431409304,45.25120080747755,0.020100078099156524,1.1845864085727107,12.96,3.6428355156125294,16.161155140418767,12.518319624806237,0,11,10,1121537.020809068,5607685.1040453445,49.75105047188667,14019212.760113351,0,0,0,0,,
YHT810,Wally,33.8,10430000.0,Mid-Range,1.3,Antibes,5,,440000.0,793700.0,0.1182548781254628,11000.0,1.262,219500.0,47.5,0.1,4025940.0,53976704.1,16601500.0,B-Grade,5.2,2.0,5.0,2023.0,8.0,26.0,22.2,319114.0,0.0,308579.88165680476,25.0,105.0,1.25,0.912,0.851,2086000.0,2086000.0,6.499999999999999,0.028447883477469276,1.4792899408284024,13017.751479289942,0.07609779482262703,40259400.0,0.021045062320230106,1596943.9082840239,1.6900000000000002,3.520460802488973,16.160196826976954,12.639736024487982,0,15,0,1233700.0,6171500.0,47.51708428246014,15421250.0,0,0,0,0,10795382.3,7.69
YHT445,Admiral,36.3,10370000.0,Mid-Range,6.1,Dubai,6,,440000.0,572700.0,0.0976913972589621,11000.0,1.18,212300.0,48.8,0.1,3064901.0,30058442.4,15430300.0,B-Grade,5.7,2.1,6.0,2018.0,8.0,26.0,20.0,325799.0,1.0,285674.9311294766,25.0,105.0,1.18,0.654,0.959,1728333.3333333333,1728333.3333333333,6.368421052631578,0.028998115122517036,1.6528925619834711,12121.212121212122,0.055226615236258436,30649010.0,0.0204725168756027,828056.2644628099,37.209999999999994,3.591817741270805,16.15442758020571,12.562609838934906,0,1,3,1012700.0,5060300.0,48.845972680169574,12658750.0,0,0,0,0,6011730.0,7.69
YHT685,Lazzara,34.6,10350000.0,Mid-Range,0.5,Italian Riviera,5,,330000.0,629800.0,0.0927230416389275,12000.0,1.1,232700.0,44.5,0.1,4222673.0,41965424.1,15149500.0,B-Grade,5.9,2.1,6.0,2024.0,6.0,26.0,19.7,445592.0,0.0,299132.9479768786,25.0,105.0,1.1,0.963,0.995,2070000.0,1725000.0,5.864406779661016,0.02939159400411482,1.445086705202312,9537.57225433526,0.06085024154589372,42226730.0,0.022483091787439614,1212873.5289017342,0.25,3.543853682063679,16.15249707767565,12.608643395611974,0,10,6,959800.0,4799500.0,44.47786850021487,11997500.0,0,0,0,0,8393126.3,7.69
YHT763,Admiral,38.7,10250000.0,Mid-Range,8.8,Antibes,6,,275000.0,684800.0,0.0936604096673612,9000.0,1.109,186700.0,54.9,0.1,4770765.0,50877955.3,15047300.0,B-Grade,6.1,2.3,7.0,2016.0,5.0,26.0,21.7,460938.0,1.0,264857.88113695086,25.0,105.0,1.25,0.538,0.734,1708333.3333333333,1464285.7142857143,6.344262295081968,0.029652221798619056,1.550387596899225,7105.94315245478,0.06680975609756097,47707650.0,0.018214634146341464,1314675.8475452194,77.44000000000001,3.655839600035736,16.14278826354869,12.486948663512955,0,1,0,959800.0,4797300.0,54.9009105516872,11997500.0,0,0,1,0,10175632.6,7.69
YHT078,Azimut,30.5,10220000.0,Mid-Range,4.0,Spanish Coast,4,8.0,428039.7059813653,896571.4086572727,0.1296096981055418,10213.631709221989,0.6342034123417872,129550.40164781731,78.88821547449203,154.3830065532788,2517.2759814943647,16.305395507540094,16843055.57319319,B-Grade,,,,,,,,,,335081.9672131148,,,,,,2555000.0,,,,1.3114754098360657,14034.088720700502,0.08772714370423412,16.305395507540094,0.012676164544796215,0.5346031313947572,16.0,3.417726683613366,16.13985714273983,12.722130459126467,0,3,10,1324611.114638638,6623055.573193189,78.88821547449203,16557638.932982974,0,0,0,0,,
YHT659,Wally,35.4,10130000.0,Mid-Range,2.8,St. Barts,5,,440000.0,616900.0,0.1043125752844932,11000.0,1.269,223000.0,45.4,0.1,4310281.0,47476709.0,15415900.0,B-Grade,6.3,2.4,7.0,2022.0,8.0,26.0,20.7,405727.0,0.0,286158.1920903955,25.0,105.0,1.22,0.822,0.95,2026000.0,1447142.857142857,5.619047619047619,0.031387319522912745,1.4124293785310735,12429.378531073447,0.06089832181638697,43102810.0,0.022013820335636723,1341149.9717514124,7.839999999999999,3.5667118201397288,16.131011876224868,12.564300056085138,0,15,11,1056900.0,5285900.0,45.426008968609864,13211250.0,0,0,0,0,9495383.3,7.69
YHT248,Lürssen,33.5,10110000.0,Mid-Range,10.5,Spanish Coast,4,8.0,413866.83069705154,681543.1385802784,0.1083491562094292,9443.537645216024,0.7148955966616327,135022.869589466,74.87620453290045,143.01484591363143,3580.409222414557,25.03522763347809,15587049.846386649,B-Grade,,,,,,,,,,301791.0447761194,,,,,,2527500.0,,,,1.1940298507462686,12354.233752150792,0.06741277335116502,25.03522763347809,0.013355377803112363,0.7473202278650176,110.25,3.5115454388310208,16.129035590996654,12.617490152165633,0,11,10,1095409.96927733,5477049.846386649,74.87620453290045,13692624.615966624,0,0,0,0,,
YHT727,Admiral,39.0,10100000.0,Mid-Range,6.0,Dubai,6,,220000.0,492000.0,0.0705086496757355,11000.0,1.18,215200.0,46.9,0.1,4644607.0,51258095.8,13658100.0,B-Grade,6.6,2.7,8.0,2018.0,4.0,26.0,22.6,460903.0,0.0,258974.35897435897,25.0,105.0,1.18,0.657,0.91,1683333.3333333333,1262500.0,5.909090909090909,0.031080031080031083,1.5384615384615385,5641.025641025641,0.048712871287128715,46446070.0,0.02130693069306931,1314310.1487179487,36.0,3.6635616461296463,16.12804598181149,12.464484335681842,0,1,3,712000.0,3558100.0,46.933085501858734,8900000.0,0,0,0,0,10251660.7,7.7
YHT843,Sunseeker,31.4,10090000.0,Mid-Range,0.2,Dubai,5,,385000.0,445700.0,0.0822994049331246,10000.0,1.18,208100.0,48.5,0.1,3011833.0,28293114.0,14246400.0,B-Grade,5.8,2.4,5.0,2024.0,7.0,26.0,20.0,337856.0,0.0,321337.5796178344,25.0,105.0,1.18,0.988,0.921,2018000.0,2018000.0,5.413793103448276,0.027454425653415333,1.5923566878980893,12261.146496815287,0.044172447968285435,30118330.0,0.020624380574826563,901054.5859872611,0.04000000000000001,3.4468078929142076,16.12705539232979,12.680247499415584,0,14,3,830700.0,4156400.0,48.486304661220565,10383750.0,0,0,0,0,5658664.3,7.69
YHT871,Admiral,33.6,10070000.0,Mid-Range,7.7,Singapore,5,,440000.0,755500.0,0.1187187621085384,11000.0,1.245,223400.0,45.1,0.1,5424568.0,68876221.9,16046900.0,B-Grade,5.9,2.3,6.0,2017.0,8.0,26.0,20.0,418428.0,1.0,299702.38095238095,25.0,105.0,1.15,0.582,0.952,2014000.0,1678333.3333333333,5.694915254237288,0.03026634382566586,1.4880952380952381,13095.238095238095,0.07502482621648461,54245680.0,0.022184707050645482,2049887.5565476192,59.290000000000006,3.5145260669691587,16.125071264694746,12.610545197725587,0,1,8,1195500.0,5976900.0,45.07609668755595,14943750.0,0,0,1,0,13775285.9,7.69
YHT301,Wally,35.0,10020000.0,Mid-Range,1.1,Monaco,5,,385000.0,673500.0,0.1056135086358317,11000.0,1.15,212300.0,47.2,0.1,4324018.0,44505361.9,15315400.0,B-Grade,6.4,2.4,7.0,2023.0,7.0,26.0,20.0,446413.0,1.0,286285.71428571426,25.0,105.0,1.15,0.925,0.939,2004000.0,1431428.5714285714,5.46875,0.03125,1.4285714285714284,11000.0,0.06721556886227545,43240180.0,0.021187624750499002,1271581.7685714285,1.2100000000000002,3.5553480614894135,16.120093653620994,12.56474559213158,0,15,7,1058500.0,5295400.0,47.19736222326896,13231250.0,0,0,0,0,8901113.9,7.69
YHT700,Wally,36.6,10010000.0,Mid-Range,3.2,Singapore,6,,330000.0,694100.0,0.1023440774075959,11000.0,1.138,223300.0,44.8,0.1,4137739.0,42414048.6,15126800.0,B-Grade,5.7,2.2,6.0,2021.0,6.0,26.0,20.3,446738.0,0.0,273497.2677595628,25.0,105.0,1.15,0.799,0.854,1668333.3333333333,1668333.3333333333,6.421052631578948,0.028760425654299683,1.6393442622950818,9016.39344262295,0.06934065934065935,41377390.0,0.022307692307692306,1158853.786885246,10.240000000000002,3.6000482404073204,16.119095151291404,12.519046910884082,0,15,8,1024100.0,5116800.0,44.827586206896555,12801250.0,0,0,0,0,8482851.2,7.69
YHT767,Sunseeker,32.4,9990000.0,Mid-Range,5.6,Fort Lauderdale,5,,330000.0,640400.0,0.0971784539103331,11000.0,1.218,223500.0,44.7,0.1,3205945.0,31540027.3,14837700.0,B-Grade,5.7,2.5,5.0,2019.0,6.0,26.0,19.7,336757.0,1.0,308333.3333333334,25.0,105.0,1.12,0.675,0.945,1998000.0,1998000.0,5.684210526315789,0.027073857483214208,1.54320987654321,10185.185185185186,0.06410410410410411,32059450.0,0.022372372372372374,973457.6327160494,31.359999999999996,3.4781584227982836,16.117095150624735,12.638936727826453,0,14,4,970400.0,4847700.0,44.69798657718121,12130000.0,0,0,0,0,6308047.0,7.69
YHT308,Sunseeker,31.5,9990000.0,Mid-Range,6.8,St. Barts,5,,330000.0,623100.0,0.0954380964614219,12000.0,1.372,243800.0,41.0,0.1,5607716.0,67465212.3,14752700.0,B-Grade,5.6,2.0,5.0,2018.0,6.0,26.0,21.7,471888.0,0.0,317142.85714285716,25.0,105.0,1.22,0.621,0.943,1998000.0,1998000.0,5.625,0.028344671201814064,1.5873015873015872,10476.190476190477,0.06237237237237237,56077160.0,0.024404404404404403,2141752.7714285715,46.239999999999995,3.449987545831587,16.117095150624735,12.667107604793149,0,14,11,953100.0,4762700.0,40.976210008203445,11913750.0,0,0,1,0,13493084.0,7.69
YHT628,Lazzara,37.9,9980000.0,Mid-Range,10.1,Monaco,6,,330000.0,755700.0,0.1088384610816589,12000.0,1.15,240200.0,41.5,0.1,3646907.0,40765777.2,15403600.0,B-Grade,6.4,2.7,8.0,2014.0,6.0,26.0,22.2,336820.0,0.0,263324.5382585752,25.0,105.0,1.15,0.493,0.751,1663333.3333333333,1247500.0,5.921874999999999,0.032981530343007916,1.58311345646438,8707.12401055409,0.07572144288577154,36469070.0,0.02406813627254509,1075614.1741424804,102.00999999999999,3.634951112088381,16.116093648287645,12.481142536199267,0,10,7,1085700.0,5423600.0,41.54870940882598,13571250.0,0,0,0,0,8153196.9,7.69
YHT535,Oceanco,55.6,9970000.0,Luxury,25.6,Caribbean,9,,385000.0,483600.0,0.0871602539469788,10000.0,1.121,203700.0,48.9,0.1,3605236.0,28112930.1,14308400.0,B-Grade,9.4,4.1,24.0,1999.0,7.0,26.0,22.7,510722.0,0.0,179316.54676258992,75.0,115.0,1.2,0.166,0.76,1107777.7777777778,415416.6666666667,5.914893617021277,0.04592071024031839,1.618705035971223,6924.460431654676,0.04850551654964895,36052360.0,0.020431293881644934,505628.2392086331,655.3600000000001,4.018183201256536,16.11509114193802,12.096907940681485,2,12,1,868600.0,4338400.0,48.94452626411389,10857500.0,0,0,0,0,5622650.5,22.69
YHT621,Royal Huisman,43.3,9940000.0,Premium-Luxury,12.6,Croatia,7,,440000.0,634800.0,0.1081396662442918,11000.0,1.03,224100.0,44.4,0.1,3582772.0,35635277.0,15313500.0,B-Grade,8.3,3.6,16.0,2012.0,8.0,26.0,21.7,380974.0,0.0,229561.20092378755,50.0,105.0,1.03,0.414,0.735,1420000.0,621250.0,5.216867469879517,0.04451988090931857,1.6166281755196308,10161.662817551964,0.06386317907444668,35827720.0,0.022545271629778672,822985.612009238,158.76,3.768152635008444,16.112077578632757,12.343924943624312,1,13,2,1074800.0,5373500.0,44.355198572066044,13435000.0,0,0,0,0,7127106.9,15.19
YHT424,Baglietto,33.2,9900000.0,Mid-Range,5.3,Spanish Coast,5,,385000.0,538400.0,0.0932556107690671,11000.0,1.08,225000.0,44.0,0.1,4009487.0,46445873.4,14519400.0,B-Grade,5.6,2.2,5.0,2019.0,7.0,26.0,21.1,357753.0,0.0,298192.7710843373,25.0,105.0,1.08,0.69,0.859,1980000.0,1980000.0,5.92857142857143,0.026893287435456107,1.506024096385542,11596.385542168673,0.05438383838383838,40094870.0,0.022727272727272728,1398972.0903614457,28.09,3.502549875922443,16.108045315104818,12.605495439182375,0,4,10,923400.0,4619400.0,44.0,11542500.0,0,0,0,0,9289216.2,7.69
YHT801,Wally,39.2,9900000.0,Mid-Range,0.3,Caribbean,6,,275000.0,512300.0,0.0795599119771127,8000.0,1.007,166400.0,59.5,0.1,4111035.0,42063436.7,13832200.0,B-Grade,6.4,2.5,8.0,2024.0,5.0,26.0,20.1,417232.0,1.0,252551.02040816325,25.0,105.0,1.2,0.983,0.887,1650000.0,1237500.0,6.125,0.03188775510204081,1.5306122448979589,7015.306122448979,0.05174747474747475,41110350.0,0.016808080808080807,1073046.8545918367,0.09,3.6686767467964168,16.108045315104818,12.439368568308401,0,15,1,787300.0,3932200.0,59.49519230769231,9841250.0,0,0,0,0,8412728.8,7.69
YHT522,Admiral,37.6,9860000.0,Mid-Range,2.2,Dubai,6,,440000.0,446300.0,0.0898688387190542,10000.0,1.18,199500.0,49.4,0.1,5297734.0,63243347.1,14294300.0,B-Grade,5.7,2.5,6.0,2022.0,8.0,26.0,21.6,426765.0,0.0,262234.0425531915,25.0,105.0,1.18,0.857,0.912,1643333.3333333333,1643333.3333333333,6.5964912280701755,0.02799552071668533,1.5957446808510636,11702.127659574468,0.04526369168356998,52977340.0,0.020233265720081137,1682003.9122340425,4.840000000000001,3.6270040503958487,16.103996726578817,12.47699267618297,0,1,3,886300.0,4434300.0,49.423558897243105,11078750.0,0,0,1,0,12648710.9,7.69
YHT465,Baglietto,34.8,9800000.0,Mid-Range,8.3,Croatia,5,,440000.0,491700.0,0.0950715886773495,10000.0,1.03,201400.0,48.7,0.1,4828141.0,60351218.1,14458500.0,B-Grade,5.5,2.5,5.0,2016.0,8.0,26.0,22.5,395050.0,0.0,281609.1954022989,25.0,105.0,1.03,0.56,0.867,1960000.0,1960000.0,6.327272727272727,0.026123301985370953,1.4367816091954024,12643.67816091954,0.050173469387755104,48281410.0,0.020551020408163267,1734230.405172414,68.89000000000001,3.5496173867804286,16.0978929436408,12.548275556860371,0,4,2,931700.0,4658500.0,48.65938430983118,11646250.0,0,0,1,0,12070285.1,7.69
YHT580,Baglietto,31.8,9750000.0,Mid-Range,4.5,South of France,5,,440000.0,675600.0,0.1144067761326512,10000.0,1.12,199300.0,48.9,0.1,4443491.0,41771531.2,15329300.0,B-Grade,5.8,2.1,5.0,2020.0,8.0,26.0,21.7,451806.0,1.0,306603.77358490566,25.0,105.0,1.12,0.731,0.903,1950000.0,1950000.0,5.482758620689656,0.027109086965950987,1.572327044025157,13836.477987421384,0.0692923076923077,44434910.0,0.02044102564102564,1313570.1635220125,20.25,3.459466289786131,16.09277784297403,12.633311553187898,0,4,9,1115600.0,5579300.0,48.92122428499749,13945000.0,0,0,0,0,8354347.7,7.69
YHT775,Amels,41.8,9720000.0,Premium-Luxury,16.2,Spanish Coast,6,,275000.0,748500.0,0.1052677192915791,10000.0,1.08,202900.0,47.9,0.1,4671076.0,56430325.0,14840000.0,B-Grade,8.0,3.1,14.0,2008.0,5.0,26.0,19.9,357121.0,0.0,232535.88516746412,50.0,115.0,1.08,0.321,0.733,1620000.0,694285.7142857143,5.225,0.041866028708133975,1.4354066985645932,6578.947368421053,0.07700617283950617,46710760.0,0.02087448559670782,1350007.7751196173,262.44,3.7328963395307104,16.08969617643662,12.35679983690591,1,2,10,1023500.0,5120000.0,47.90537210448497,12793750.0,0,0,0,0,11286119.5,15.19
YHT814,Wally,39.6,9720000.0,Mid-Range,7.4,Monaco,6,,275000.0,440100.0,0.0735415435744876,11000.0,1.15,227000.0,42.8,0.1,2987180.0,27884940.6,13299800.0,B-Grade,6.6,2.4,9.0,2017.0,5.0,26.0,22.3,346014.0,0.0,245454.54545454544,25.0,105.0,1.15,0.594,0.926,1620000.0,1080000.0,6.000000000000001,0.03443526170798898,1.5151515151515151,6944.444444444444,0.04527777777777778,29871800.0,0.023353909465020577,704165.1666666666,54.760000000000005,3.6788291182604347,16.08969617643662,12.410867058176187,0,15,7,715100.0,3579800.0,42.819383259911895,8938750.0,0,0,0,0,5577029.6,7.7
YHT827,Lazzara,31.4,9680000.0,Mid-Range,8.0,St. Barts,5,,440000.0,394400.0,0.0862101889995921,11000.0,1.251,230000.0,42.1,0.1,3819128.0,46155136.3,13850500.0,B-Grade,5.3,1.9,4.0,2017.0,8.0,26.0,22.5,317255.0,0.0,308280.2547770701,25.0,105.0,1.22,0.572,0.921,1936000.0,2420000.0,5.9245283018867925,0.02403557264751833,1.5923566878980893,14012.738853503186,0.04074380165289256,38191280.0,0.023760330578512397,1469908.7993630574,64.0,3.4468078929142076,16.08557245925276,12.638764566338551,0,10,11,834400.0,4170500.0,42.08695652173913,10430000.0,0,0,0,0,9231068.8,7.69
YHT995,Wally,38.7,9640000.0,Mid-Range,5.1,Dubai,6,,385000.0,421900.0,0.0837173349913377,11000.0,1.18,215600.0,44.7,0.1,4456194.0,57581520.5,13673100.0,B-Grade,5.8,2.5,7.0,2019.0,7.0,26.0,23.2,337317.0,0.0,249095.6072351421,25.0,105.0,1.18,0.698,0.921,1606666.6666666667,1377142.857142857,6.672413793103449,0.03118595740889245,1.550387596899225,9948.320413436692,0.043765560165975104,44561940.0,0.02236514522821577,1487894.5865633073,26.009999999999998,3.655839600035736,16.081431666586727,12.425592066550992,0,15,3,806900.0,4033100.0,44.71243042671614,10086250.0,0,0,0,0,11516345.6,7.69
YHT337,Ferretti,45.7,9620000.0,Premium-Luxury,19.0,Greek Islands,7,,220000.0,696900.0,0.0952950490281893,11000.0,1.05,215500.0,44.6,0.1,6115164.0,79092120.7,14206600.0,B-Grade,8.7,3.9,18.0,2006.0,4.0,26.0,21.2,463266.0,0.0,210503.28227571116,50.0,110.0,1.05,0.265,0.748,1374285.7142857143,534444.4444444445,5.252873563218391,0.04527276842978949,1.5317286652078774,4814.004376367615,0.07244282744282744,61151640.0,0.022401247401247402,1730680.978118162,361.0,3.822098297900159,16.07935482264189,12.25725652474173,1,8,5,916900.0,4586600.0,44.640371229698374,11461250.0,0,0,1,0,15818477.1,15.19
YHT790,Azimut,32.8,9610000.0,Mid-Range,3.6,St. Barts,5,,385000.0,614400.0,0.1040206025103528,9000.0,0.994,185800.0,51.7,0.1,4570352.0,48641145.1,14604600.0,B-Grade,5.5,2.2,5.0,2021.0,7.0,26.0,21.1,403259.0,0.0,292987.80487804883,25.0,105.0,1.22,0.776,0.862,1922000.0,1922000.0,5.963636363636363,0.027716186252771623,1.5243902439024393,11737.80487804878,0.06393340270551509,45703520.0,0.019334027055150884,1482961.7408536586,12.96,3.490428515390098,16.078314780946474,12.587886265556378,0,3,11,999400.0,4994600.0,51.72228202368138,12492500.0,0,0,0,0,9728270.5,7.69
YHT459,Wally,33.7,9550000.0,Mid-Range,9.2,South of France,5,,220000.0,485400.0,0.0738315571590335,11000.0,1.12,219600.0,43.5,0.1,5252812.0,57362042.3,13080500.0,B-Grade,6.2,2.7,6.0,2015.0,4.0,26.0,20.1,443763.0,0.0,283382.7893175074,25.0,105.0,1.12,0.524,0.873,1910000.0,1591666.6666666667,5.435483870967742,0.028716377907533258,1.4836795252225519,6528.1899109792275,0.05082722513089005,52528120.0,0.022994764397905758,1702137.7537091987,84.63999999999999,3.517497837358316,16.07205171245691,12.554553875098597,0,15,9,705400.0,3530500.0,43.48816029143898,8817500.0,0,0,1,0,11472450.0,7.7
YHT227,Lürssen,39.7,9430000.0,Mid-Range,28.9,Italian Riviera,5,8.0,442571.2007638185,716825.0809761386,0.1229476438748629,10171.766907663638,0.948039549560372,192864.74634749064,48.89436861109736,165.4339742129669,4494.735173461654,27.169359829774024,15226981.408699786,B-Grade,,,,,,,,,,237531.4861460957,,,,,,1886000.0,,,,1.2594458438287153,11147.889188005503,0.07601538504518968,27.169359829774024,0.02045225305911884,0.6843667463419149,835.2099999999999,3.681351187693145,16.05940665460964,12.378055466916495,0,11,6,1159396.2817399572,5796981.408699786,48.894368611097356,14492453.521749465,0,0,0,0,,
YHT629,Admiral,37.0,9400000.0,Mid-Range,8.5,Croatia,6,,220000.0,457000.0,0.0720250466936923,10000.0,1.03,201800.0,46.6,0.1,5022509.0,52023052.5,12784600.0,B-Grade,7.3,2.6,9.0,2016.0,4.0,26.0,19.7,461853.0,0.0,254054.05405405405,25.0,105.0,1.03,0.55,0.787,1566666.6666666667,1044444.4444444445,5.068493150684931,0.03332099222510182,1.6216216216216217,5945.945945945946,0.04861702127659574,50225090.0,0.02146808510638298,1406028.445945946,72.25,3.6109179126442243,16.056220247240233,12.445302334596008,0,1,2,677000.0,3384600.0,46.58077304261645,8462500.0,0,0,1,0,10404652.0,7.7
YHT027,Azimut,38.0,9340000.0,Mid-Range,0.3,Spanish Coast,5,8.0,393960.2569031079,641944.0910305622,0.1109105297573522,8190.391774269194,0.800878004132497,131190.09234479864,71.19440068273043,154.058460417026,3966.539740770761,25.74697767349876,14519521.73966835,B-Grade,,,,,,,,,,245789.47368421053,,,,,,1868000.0,,,,1.3157894736842104,10367.375181660735,0.06873063073132357,25.746977673498762,0.014046048430920626,0.677552044039441,0.09,3.6375861597263857,16.049816810205026,12.412230650478639,0,3,10,1035904.34793367,5179521.739668351,71.19440068273043,12948804.349170875,0,0,0,0,,
YHT989,Lazzara,30.5,9290000.0,Mid-Range,5.0,South of France,5,,440000.0,711600.0,0.1239012057581593,9000.0,1.12,189600.0,49.0,0.1,5168845.0,63174181.0,15052500.0,B-Grade,4.9,2.0,4.0,2020.0,8.0,26.0,23.0,400679.0,0.0,304590.1639344262,25.0,105.0,1.12,0.706,0.99,1858000.0,2322500.0,6.224489795918367,0.026764804282368684,1.6393442622950818,14426.22950819672,0.07659849300322928,51688450.0,0.020409041980624328,2071284.6229508198,25.0,3.417726683613366,16.044449110790023,12.626722427176656,0,10,9,1151600.0,5762500.0,48.99789029535865,14395000.0,0,0,1,0,12634877.7,7.69
YHT086,Amels,32.5,9270000.0,Mid-Range,2.6,Spanish Coast,4,8.0,419929.71825661854,468523.2514611184,0.0958417443061204,8762.30915504614,0.7367269406791503,129108.58434164108,71.8000282263971,153.88179985796614,3619.75537488802,23.52295968872912,13712264.848588685,B-Grade,,,,,,,,,,285230.76923076925,,,,,,2317500.0,,,,1.2307692307692308,12920.914407895954,0.05054188257401493,23.52295968872912,0.013927571126390623,0.7237833750378191,6.760000000000001,3.481240089335692,16.042293937542038,12.561053848206345,0,2,10,888452.9697177369,4442264.848588685,71.8000282263971,11105662.121471712,0,0,0,0,,
YHT143,Sunseeker,39.4,9200000.0,Mid-Range,18.1,South of France,5,8.0,375700.6706175509,902599.3722982892,0.1389456568386782,8643.835220878222,0.7154774947082799,123689.39137010282,74.37986312400716,140.95387361501847,2630.2375985644576,18.66027184005115,15591500.2145792,B-Grade,,,,,,,,,,233502.538071066,,,,,,1840000.0,,,,1.2690355329949239,9535.550015673882,0.09810862742372709,18.66027184005115,0.013444499061967699,0.4736109604073896,327.61000000000007,3.673765816303888,16.034714042019267,12.360948225715381,0,14,9,1278300.0429158402,6391500.2145792,74.37986312400716,15978750.536448002,0,0,0,0,,
YHT779,Baglietto,32.1,9200000.0,Mid-Range,3.9,Greek Islands,5,,275000.0,470300.0,0.0810378631078672,11000.0,1.05,213000.0,43.2,0.1,4350004.0,49523708.5,12924000.0,B-Grade,6.2,2.3,6.0,2021.0,5.0,26.0,21.2,353769.0,0.0,286604.3613707165,25.0,105.0,1.05,0.761,0.868,1840000.0,1533333.3333333333,5.17741935483871,0.03014772384684956,1.557632398753894,8566.978193146417,0.051119565217391305,43500040.0,0.02315217391304348,1542794.6573208722,15.209999999999999,3.4688560301359703,16.034714042019267,12.565858011883298,0,4,5,745300.0,3724000.0,43.1924882629108,9316250.0,0,0,0,0,9904783.2,7.7
YHT321,Baglietto,35.8,9160000.0,Mid-Range,2.6,Singapore,5,,220000.0,679600.0,0.0982147311905979,10000.0,1.057,194500.0,47.1,0.1,4428824.0,58082956.9,13658100.0,B-Grade,6.8,2.9,8.0,2022.0,4.0,26.0,20.7,325322.0,1.0,255865.92178770952,25.0,105.0,1.15,0.836,0.91,1832000.0,1145000.0,5.264705882352941,0.03286230693394677,1.3966480446927376,6145.251396648046,0.07419213973799127,44288240.0,0.021233624454148472,1622428.963687151,6.760000000000001,3.5779478934066544,16.03035673665031,12.452408843243658,0,4,8,899600.0,4498100.0,47.095115681233935,11245000.0,0,0,0,0,11616632.9,7.69
YHT686,Benetti,35.4,9140000.0,Mid-Range,2.7,Croatia,5,,220000.0,377800.0,0.0654203949601658,9000.0,1.03,181600.0,50.3,0.1,5248257.0,64250768.1,12127300.0,B-Grade,5.4,2.2,5.0,2022.0,4.0,26.0,20.6,413161.0,0.0,258192.09039548025,25.0,110.0,1.03,0.825,0.977,1828000.0,1828000.0,6.5555555555555545,0.026156099602427287,1.4124293785310735,6214.689265536724,0.041334792122538294,52482570.0,0.01986870897155361,1814993.4491525425,7.290000000000001,3.5667118201397288,16.028170943430332,12.461459123290604,0,5,2,597800.0,2987300.0,50.330396475770925,7472500.0,0,0,1,0,12850196.6,7.7
YHT147,Amels,37.8,9090000.0,Mid-Range,18.0,Monaco,5,8.0,390521.97156487673,556124.3086070913,0.1041415049694134,7723.944704593441,0.8265618561187589,127686.36143174826,71.19006210274733,165.71600317301665,4957.566578280371,29.91603999225348,13823231.40085984,B-Grade,,,,,,,,,,240476.1904761905,,,,,,1818000.0,,,,1.322751322751323,10331.269089017904,0.06117979192597264,29.91603999225348,0.014046904447937101,0.7914296294246953,324.0,3.632309102625542,16.02268546615366,12.39037636352812,0,2,7,946646.280171968,4733231.40085984,71.19006210274733,11833078.5021496,0,0,0,0,,
YHT178,Feadship,32.7,9010000.0,Mid-Range,15.3,South of France,4,8.0,498141.3630862927,894787.9403880611,0.1545981468894954,9457.753737274028,0.7784023091831823,147238.74697559953,61.1931314621493,153.951992093848,3990.300576577508,25.919122723303577,15974646.51737177,B-Grade,,,,,,,,,,275535.1681957186,,,,,,2252500.0,,,,1.2232415902140672,15233.680828326993,0.09931053722398014,25.919122723303577,0.016341703326925586,0.7926337224251858,234.09000000000003,3.487375077903208,16.01384562958452,12.526470551681312,0,7,9,1392929.3034743539,6964646.51737177,61.1931314621493,17411616.293429423,0,0,0,0,,
